"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","Class"
4.953,3.4085,0,0,2,0,2,40,1,2,3,0,3.351,1.273,9.975,4,1.015,1.129,0,1,0,1.241,1,0,0,0,2.288,-0.008,0,20.772,1.602,0,1,2,0,3.853,2.803,1,8.521,0,0,1
5.418,3.1768,10,0,0,0,12,54.5,0,0,0,0,4.608,0.72,11.151,0,1.121,1.069,0,0,0,1.413,2,0,1,0,2.532,0,0,0,2.359,0,10,0,0,4.361,2.778,0,10.237,0,10,1
3.802,2.4475,0,0,0,0,0,30.4,2,0,0,0,2.661,1.95,8.394,0,0.96,1.144,0,0,0,1.195,0,0,0,0,1.848,0.108,0,0,2.885,0,0,0,0,2.881,1.643,0,6.741,0,0,2
3,2.5664,0,0,0,0,0,28.6,0,1,0,0,2.022,0,7.286,0,1.014,1.149,0,0,0,0.946,1,0,0,0,2,-0.541,0,0,0.444,0,0,0,0,3.119,2.167,0,6.827,0,0,2
4.414,3.0215,0,0,0,0,1,46.7,1,0,0,0,2.853,0.802,9.183,0,0.969,1.111,0,0,0,1.323,1,0,0,0,2.101,-0.074,0,0,0.975,0,0,0,0,3.549,1.952,0,7.773,0,0,2
3.879,2.7312,0,0,2,0,0,28.6,2,0,2,0,2.922,2.281,8.743,0,0.966,1.151,0,0,0,1.179,0,0,0,0,1.902,0.038,0,0,3.685,0,0,2,1,2.957,1.722,1,7.078,0,0,2
5.175,3.753,0,0,0,1,0,34.5,3,1,0,1.296,3.211,1.859,10.165,2,0.975,1.136,0,0,0,1.224,0,0,0,0,2.175,0.013,0,0,3.341,0,0,0,1,3.401,2.265,0,7.963,0,0,2
3.919,3.1183,0,0,0,0,0,27.6,2,3,0,0,3.178,2.55,9.002,1,0.998,1.151,0,0,0,1.116,0,0,0,0,1.932,0.014,0,0,4.489,0,0,0,1,3.056,2.318,0,7.456,0,0,2
3.618,2.4524,0,0,0,0,0,30.8,1,1,0,0,2.452,1.522,7.853,1,0.989,1.144,0,0,0,1.189,0,0,0,0,1.732,0.363,0,9.405,2.094,0,0,0,0,3.058,2.8,0,6.889,0,0,2
5.125,3.6783,0,0,0,1,0,30,3,2,0,0.025,2.925,1.299,10.01,2,0.998,1.146,0,0,0,1.177,0,0,0,0,2.149,-0.078,0,10.299,2.097,0,0,0,1,3.422,2.927,0,7.748,0,0,2
4.404,3.5332,0,0,0,0,0,30.4,0,4,0,-0.595,3.272,2.187,9.589,6,1.027,1.145,0,0,0,1.128,0,0,0,0,2.053,0.015,0,21.015,3.667,0,0,0,0,3.402,2.985,0,8.054,0,0,2
4.56,4.4123,0,0,0,0,0,33.3,4,4,0,-0.945,3.979,3.022,10.432,10,0.987,1.139,0,0,0,1.183,0,0,0,0,2.156,0,0,23.321,6.935,0,0,0,0,3.542,2.25,0,8.631,0,0,2
4.383,3.1398,0,0,0,0,0,31.6,1,3,0,-0.678,3.809,3.249,10.063,4,0.98,1.142,0,0,0,1.173,0,0,0,0,2.054,0,0,10.339,7.892,0,0,0,2,3.329,2.214,0,8.27,0,0,2
3.975,2.9106,0,0,1,0,0,33.3,1,0,1,0,3.74,3.322,9.707,0,0.965,1.14,0,0,0,1.228,0,0,0,0,1.978,0,0,0,8.122,0,0,1,0,3.24,1.8,1,8.146,0,0,2
4.732,2.9545,2,0,0,0,1,46.7,1,0,0,0,3.439,1.187,9.642,0,1.012,1.103,0,0,0,1.336,1,0,1,0,2.194,-0.025,0,0,1.659,0,0,0,0,3.981,2.358,0,8.774,0,2,2
4.783,3.3094,0,0,0,0,2,41.2,0,2,0,0,3.118,1.187,9.668,4,1.011,1.122,0,0,0,1.216,1,0,0,0,2.222,-0.026,0,0,1.358,0,2,0,1,3.674,2.537,0,8.062,0,0,2
4.499,2.9058,0,0,0,0,1,43.8,1,1,0,0,2.99,1.125,9.311,2,0.991,1.117,0,0,0,1.243,1,0,0,0,2.136,0.044,0,0,1.481,0,0,0,1,3.556,2.396,0,7.845,0,0,2
4.896,3.4023,0,0,0,0,3,40.9,0,3,0,0,3.404,1.299,10.027,6,1.018,1.123,0,0,0,1.219,1,0,0,0,2.301,0.004,0,10.378,1.541,0,2,0,0,3.744,2.583,0,8.369,0,0,2
4.77,3.0868,0,0,0,0,2,44.4,1,2,0,-0.875,3.239,1.185,9.882,4,1.011,1.116,0,0,0,1.248,1,0,0,0,2.236,0.014,0,10.312,1.74,0,0,0,1,3.704,2.8,0,8.277,0,0,2
4.796,3.1573,0,0,0,0,2,44.4,1,2,0,-0.872,3.239,1.185,9.882,4,1.011,1.116,0,0,0,1.248,1,0,0,0,2.243,0.014,0,10.353,1.686,0,0,0,1,3.71,2.8,0,8.277,0,0,2
4.882,2.872,0,0,0,0,2,37.5,2,6,0,-1.14,3.8,2.123,10.361,10,1.036,1.13,0,0,0,1.161,1,0,0,0,2.305,0,0,22.748,3.779,0,0,0,2,3.755,2.981,0,8.711,2,0,2
4.607,3.1387,0,0,2,0,2,50,0,1,2,0,3.168,1.187,9.631,2,1.014,1.11,0,0,0,1.295,1,0,0,0,2.194,-0.027,0,0,1.544,0,1,1,1,3.692,2.87,1,8.242,0,0,2
5.313,3.4001,1,0,0,0,2,36.8,1,3,0,0,3.493,1.16,10.388,6,1.031,1.116,0,0,0,1.257,1,0,0,0,2.311,-0.008,0,20.999,1.833,0,1,0,1,4.735,3.114,0,9.506,0,0,2
4.641,3.0853,0,0,0,0,2,44.4,0,2,0,0,3.233,1.261,9.714,4,1.011,1.116,0,0,0,1.249,1,0,0,0,2.214,0.014,0,10.165,1.783,0,1,0,0,3.664,2.583,0,8.192,0,0,2
4.928,2.4843,0,0,0,0,0,34.2,1,3,0,0.171,3.606,2.125,10.295,6,0.992,1.137,0,0,0,1.199,1,0,0,0,2.36,0,0,22.913,3.3,2,0,0,0,3.538,2.375,0,8.342,0,0,2
3.618,3.4601,0,0,0,0,0,33.3,0,0,0,0,2.591,0,8.412,0,1.01,1.157,0,0,0,1.306,1,0,0,1,2,-0.238,0,0,0.579,0,0,2,1,3.52,2.3,2,7.59,0,0,2
4.414,3.2788,0,0,0,0,0,41.7,0,1,1,0,2.899,0.802,9.183,1,1.016,1.128,0,0,0,1.239,1,0,0,0,2.101,-0.083,0,0,0.975,0,1,2,1,3.589,2.667,1,7.854,0,0,2
3.732,2.4884,0,0,0,0,0,33.3,1,0,0,0,2.57,1.585,8.16,0,0.961,1.138,0,0,0,1.247,0,0,0,0,1.802,-0.197,0,0,2.488,0,0,0,0,2.991,1.917,0,6.88,0,0,2
4,2.4305,1,0,0,0,0,27.3,2,0,0,0,3.494,0.811,8.318,0,0.979,1.137,0,0,0,1.386,0,1,0,0,1.732,-0.48,0,0,1,0,0,0,0,6.874,2.021,0,11.569,0,1,2
3.618,2.2408,0,0,1,0,0,25,2,0,1,0,2.359,1.522,7.853,0,0.97,1.161,0,0,0,1.133,0,0,0,0,1.732,0.323,0,0,2.094,0,0,1,2,2.811,2.1,1,6.385,0,0,2
3.966,2.856,0,0,0,0,0,31.4,2,1,0,0,3.553,3.146,9.522,1,0.968,1.143,0,0,0,1.187,0,0,0,0,1.97,0,0,0,6.909,0,0,0,1,2.988,1.794,0,7.753,0,0,2
3.618,2.5915,0,0,0,0,0,23.1,1,2,0,0,2.435,1.522,7.853,0,1.015,1.16,0,0,0,1.065,0,0,0,0,1.732,0.402,0,0,2.094,0,0,0,1,2.919,2.9,0,6.634,0,0,2
4.228,3.2893,0,0,0,0,0,29.4,2,2,0,-0.193,2.793,1.557,8.891,2,1.004,1.147,0,0,0,1.14,0,0,0,0,1.932,0.142,0,9.98,2.535,0,0,0,0,3.346,2.738,0,7.465,0,0,2
4.236,3.0679,0,0,1,0,0,32.8,1,1,1,-0.156,3.929,3.554,10.042,1,0.97,1.141,0,0,0,1.209,0,0,0,0,1.995,0,0,10.599,9.701,0,0,1,2,3.309,1.903,1,8.382,0,0,2
4.278,3.167,0,0,0,0,0,30,0,4,0,-1.74,3.192,1.922,9.464,4,1.036,1.146,0,0,0,1.114,0,0,0,0,2,-0.027,0,19.793,3.677,0,0,0,2,3.359,3.533,0,7.994,0,0,2
4.346,3.6387,0,0,0,0,0,31.6,0,3,0,-0.41,3.074,1.975,9.16,3,1.021,1.142,0,0,0,1.153,0,0,0,0,2,0.05,0,10.291,3.165,0,0,0,0,3.424,2.852,0,7.785,0,0,2
4.655,4.0026,0,0,0,0,0,31.8,2,3,0,-0.11,3.176,1.761,9.723,6,1.013,1.142,0,0,0,1.161,0,0,0,0,2.107,-0.027,0,10.614,2.989,0,0,0,1,3.531,2.967,0,8.001,0,0,2
4.233,3.6203,0,0,0,0,0,37.5,1,2,0,-0.914,2.983,1.906,9.011,2,1.012,1.13,0,0,0,1.207,0,0,0,0,1.95,-0.086,0,9.753,2.999,0,0,0,1,3.444,3.083,0,7.828,0,0,2
4.691,4.0085,0,0,0,0,0,33.3,0,4,0,-2.748,3.146,1.436,9.666,6,1.064,1.139,0,0,0,1.141,0,0,0,0,2.117,0.053,0,19.662,2.428,0,0,0,2,3.564,3.944,0,8.128,0,0,2
4.495,3.6519,0,0,0,0,0,32,2,3,0,-0.558,3.25,2.187,9.562,5,1.007,1.141,0,0,0,1.172,0,0,0,0,2.074,0.014,0,21.071,3.568,0,0,0,0,3.461,2.803,0,8.013,0,0,2
4.414,3.0837,0,0,1,0,1,42.9,0,0,2,0,2.868,0.802,9.183,0,0.982,1.125,0,0,0,1.282,1,0,0,0,2.101,-0.077,0,0,0.975,0,1,2,2,3.557,2.238,1,7.79,0,0,2
4.675,2.6951,0,0,0,0,1,44,1,2,0,0.083,3.474,1.911,10.014,7,0.998,1.116,0,0,0,1.264,1,0,0,0,2.189,-0.002,0,10.994,3.45,0,0,0,0,3.6,2.462,0,8.445,0,0,2
4.517,2.6642,0,0,0,0,1,42.1,1,1,0,0,3.086,1.409,9.391,1,0.987,1.12,0,0,0,1.256,1,0,0,0,2.149,-0.024,0,0,2.036,0,0,0,1,3.553,2.296,0,7.898,0,0,2
4.732,2.3414,0,0,0,0,1,47.1,0,1,0,0,3.124,0,9.688,2,0.992,1.11,0,0,0,1.243,2,0,0,0,2.348,0.013,0,0,1.659,0,0,0,0,3.639,2,0,8.158,0,0,2
4.788,2.7203,0,0,2,0,1,40.9,0,3,2,-1.424,3.499,1.911,10.014,3,1.028,1.127,0,0,0,1.201,1,0,0,0,2.23,-0.002,0,21.295,3.219,0,0,2,2,3.664,3,1,8.485,0,0,2
4.953,3.2896,0,0,1,0,2,40,0,2,3,-0.907,3.324,1.273,9.975,4,1.015,1.129,0,0,0,1.214,1,0,0,0,2.288,-0.008,0,10.541,1.602,0,1,2,2,3.736,2.773,1,8.324,0,0,2
5.313,2.5728,0,0,0,1,0,34.5,3,1,0,1.477,3.215,1.16,10.388,2,0.975,1.136,0,0,0,1.211,1,0,0,0,2.311,-0.007,0,0,1.833,1,0,0,1,3.478,2.068,0,7.975,0,0,2
4.774,2.8791,0,0,0,0,1,45,1,1,0,0.209,3.211,1.461,9.724,3,0.987,1.114,0,0,0,1.264,1,0,0,0,2.214,0.014,0,11.013,1.964,0,0,0,0,3.652,2.383,0,8.162,0,0,2
5.096,3.1703,0,0,0,0,0,40,2,4,0,-1.5,3.433,1.124,10.278,10,1.042,1.125,0,0,0,1.223,1,0,0,0,2.358,0.004,0,32.786,1.482,1,0,0,0,3.742,3.208,0,8.487,0,0,2
4.876,3.9788,0,0,0,0,0,22.7,2,5,0,0,3.16,1.761,9.801,6,1.043,1.161,0,0,0,1.008,0,0,0,0,2.189,-0.027,0,0,2.313,0,0,0,5,3.341,3.7,0,7.66,0,0,2
5.035,2.2675,0,0,0,0,2,50,0,2,0,-0.271,3.703,0.625,10.385,6,0.998,1.104,0,0,0,1.277,2,0,0,0,2.328,0,0,11.895,3.098,0,0,0,1,3.73,2.458,0,8.718,0,0,2
4.214,3.0457,0,0,0,0,0,23.1,1,2,1,-0.836,2.68,1.459,8.755,2,1.031,1.166,0,0,0,1.08,0,0,0,0,1.902,-0.255,0,9.519,2.052,0,0,1,3,3.328,3.611,1,7.365,0,0,2
3.879,2.6225,1,0,0,0,0,30.8,2,0,0,0,3.142,2.281,8.743,0,0.972,1.142,0,0,0,1.223,0,0,1,0,1.902,0.037,0,0,3.685,0,0,0,0,3.542,1.846,0,7.944,0,1,2
3.732,2.7566,0,0,0,0,0,25,2,2,0,0,2.597,1.585,8.16,0,1.005,1.156,0,0,0,1.077,0,0,0,0,1.802,-0.237,0,0,2.488,0,0,0,1,2.961,2.667,0,6.802,0,0,2
4.236,3.0785,0,0,0,0,0,33.3,1,2,0,-0.664,3.764,3.284,9.867,2,0.975,1.138,0,0,0,1.199,0,0,0,0,1.993,0,0,10.324,8.066,0,0,0,1,3.329,2.083,0,8.257,0,0,2
4.347,3.0077,0,0,0,0,0,31.7,1,2,0,-0.071,3.477,2.79,9.619,3,0.979,1.142,0,0,0,1.178,0,0,0,0,2.017,0.001,0,10.797,5.864,0,0,0,0,3.357,2.078,0,7.954,0,0,2
4.343,3.3851,0,0,0,0,0,28.6,0,4,0,-2.153,3.013,1.5,9.309,4,1.069,1.149,0,0,0,1.075,0,0,0,0,2,-0.092,0,19.281,2.682,0,0,0,2,3.408,4.042,0,7.893,0,0,2
4.343,3.6524,0,0,0,0,0,31.3,1,3,0,-0.501,2.977,1.906,9.058,3,1.032,1.143,0,0,0,1.126,0,0,0,0,1.989,-0.089,0,10.119,2.682,0,0,0,1,3.423,3.271,0,7.697,0,0,2
5.421,4.9033,0,0,0,1,0,28.6,0,7,0,-5.019,3.504,1.669,10.487,10,1.087,1.149,0,0,0,1.084,0,0,0,0,2.327,0.005,0,30.485,2.211,0,0,0,4,3.629,4.173,0,8.471,0,0,2
4.947,4.4275,0,0,0,0,0,25,0,6,0,-3.537,3.249,1.371,9.956,6,1.101,1.156,0,0,0,1.036,0,0,0,0,2.214,-0.03,0,19.544,2.232,0,0,0,4,3.565,4.4,0,8.152,0,0,2
4.17,2.6683,0,0,0,0,0,26.7,2,1,0,0,2.4,0.971,8.597,1,0.983,1.152,0,0,0,1.103,0,0,0,0,1.848,0.343,0,0,1.542,0,0,0,1,3.022,2.567,0,6.702,0,0,2
4.842,3.1241,0,0,0,0,2,44.4,0,4,0,-2.126,3.451,1.258,10.136,8,1.053,1.116,0,0,0,1.194,1,0,0,0,2.278,0.005,0,20.669,2.113,0,0,0,2,3.753,3.389,0,8.529,0,0,2
4.517,2.7667,0,0,2,0,1,50,0,0,1,0,3.137,1.409,9.391,0,0.985,1.109,0,0,0,1.339,1,0,0,0,2.149,-0.025,0,0,2.036,0,0,1,0,3.578,2.407,1,8.128,0,0,2
4.77,2.4954,0,0,0,0,0,38.5,2,0,0,2.904,3.133,1.185,9.882,0,0.964,1.128,0,0,0,1.272,1,0,0,0,2.236,0.012,0,0,1.74,1,0,0,0,3.454,1.817,0,7.92,0,0,2
4.739,2.5436,0,0,0,0,0,35.7,1,2,0,0.266,3.336,1.695,9.972,7,0.99,1.134,0,0,0,1.205,1,0,0,0,2.212,0.004,0,11.089,2.815,0,0,0,0,3.547,2.306,0,8.108,0,0,2
3.618,2.445,0,0,0,0,0,21.4,1,1,0,0,2.41,1.522,7.853,0,0.997,1.169,0,0,0,1.079,0,0,0,0,1.732,0.375,0,0,2.094,0,0,1,2,2.872,2.7,1,6.534,0,0,2
4.303,3.1827,0,0,0,0,0,25,2,2,2,0,2.996,1.837,9.389,0,0.998,1.159,0,0,0,1.112,0,0,0,0,2,0.044,0,0,3.193,0,0,2,3,3.139,2.685,1,7.43,0,0,2
3.919,3.2139,0,0,0,0,0,25.9,1,4,0,0,3.201,2.55,9.002,0,1.014,1.154,0,0,0,1.091,0,0,0,0,1.932,0.015,0,0,4.489,0,0,0,1,3.069,2.5,0,7.529,0,0,2
4.17,3.2439,1,0,0,0,0,25,1,2,0,-0.98,2.842,0.971,8.597,0,1.093,1.149,0,0,0,1.11,0,0,0,0,1.848,0.442,0,9.236,1.542,0,0,0,1,3.644,4.056,0,8.039,0,1,2
5.072,2.524,0,0,0,0,2,36.4,2,4,0,-0.888,4.154,3.02,10.632,12,0.986,1.132,0,0,0,1.212,1,0,0,0,2.351,0,0,24.704,6.968,0,0,0,0,3.794,2.167,0,8.904,2,0,2
5.089,1.8308,0,0,0,0,2,40,0,4,0,-0.809,4.049,0.49,10.803,14,0.996,1.125,0,0,0,1.213,3,0,0,0,2.373,0,0,25.001,4.39,0,0,0,0,3.8,2.222,0,8.91,2,0,2
4.91,2.8789,0,0,0,0,3,52.6,0,1,0,0,3.357,0.629,10.06,2,0.993,1.098,0,0,0,1.319,3,0,0,0,2.333,0.004,0,0,1.207,0,1,0,1,3.86,2.273,0,8.487,0,0,2
4,3.1669,0,0,0,0,0,45.5,0,0,1,0,2.737,0,8.623,0,0.988,1.121,0,0,0,1.287,1,0,0,0,2,0.137,0,0,0.667,0,0,2,0,3.482,2.167,1,7.627,0,0,2
4.977,2.0833,0,0,0,0,0,31,1,6,0,-0.343,3.988,3.337,10.606,9,1,1.143,0,0,0,1.142,1,0,0,0,2.361,0,0,11.629,7.693,0,0,0,3,3.497,2.458,0,8.579,0,0,2
6.496,4.6405,0,0,0,8,0,33.3,2,0,0,0,4.224,0.88,12.028,0,1.303,1.365,0,0,2,0.898,1,0,0,0,2.798,0,0,0,1.166,2,0,0,0,4.055,5.75,0,9.257,0,16,1
5.998,1.8789,6,0,0,3,0,44.4,0,1,0,0.642,4.308,0.749,11.637,3,1.054,1.103,0,0,0,1.332,15,0,1,0,2.859,0,0,0,1.117,6,0,0,0,4.405,2.355,0,9.843,0,6,1
5.437,2.538,5,0,0,1,4,50,1,0,0,0,4.239,0.954,10.89,0,1.029,1.094,0,0,1,1.375,2,0,1,0,2.424,0,0,0,2.444,0,2,0,0,4.252,2.411,0,9.708,0,5,1
5.462,2.4473,0,2,11,2,6,40.8,6,1,12,0,4.083,1.008,11.343,3,0.987,1.128,0,0,0,1.289,4,0,0,1,2.506,0,0,0,2.666,0,2,10,1,4.02,2.104,3,9.254,0,0,1
5.462,2.4518,1,2,11,2,7,40.8,6,1,12,0,4.195,1.003,11.392,3,0.993,1.127,0,0,0,1.298,4,0,1,1,2.51,0,0,0,2.826,0,3,10,1,4.068,2.171,3,9.454,0,1,1
5.994,2.4353,7,0,0,3,0,45.5,0,0,0,0.425,4.296,0.768,11.48,0,1.071,1.095,0,0,0,1.384,6,0,1,0,2.799,0,0,0,0.955,4,0,0,0,4.407,2.58,0,9.865,0,7,1
5.236,2.9421,6,0,0,0,0,33.3,0,0,0,0,4.006,0.799,10.434,0,1.069,1.12,0,0,0,1.347,1,0,1,0,2.414,0.004,0,0,0.873,0,0,0,0,4.085,2.722,0,9.504,0,6,1
5.262,5.0351,3,0,0,1,0,14.3,0,2,0,0,3.47,0.863,10.026,0,1.23,1.166,0,0,0,1.252,0,0,0,0,2.175,0.166,0,18.861,1.435,0,0,0,0,4.309,4.226,1,9.115,0,3,1
4.263,3.3475,0,0,2,0,0,25.8,0,1,0,0,3.166,2.187,9.533,0,0.983,1.159,0,0,0,1.163,0,0,0,0,2,0.013,0,0,4.143,0,0,2,0,3.15,1.955,2,7.645,0,0,1
4.303,3.4665,0,0,0,0,0,21.4,0,1,2,-0.157,2.66,1.459,8.815,2,1.013,1.175,0,0,0,1.081,0,0,0,0,1.932,-0.251,0,9.958,1.745,0,0,0,2,3.346,2.944,2,7.353,0,0,1
5.323,4.4887,2,0,0,1,0,30,0,1,2,-0.75,4.234,1.299,10.107,1,1.087,1.13,0,0,0,1.359,0,1,0,0,2.222,-0.087,0,10.158,1.569,0,0,2,2,7.078,3.49,2,12.275,0,2,1
4.895,3.5219,1,0,2,0,3,37.5,0,2,4,0,3.52,1.16,10.099,4,1.059,1.137,0,1,0,1.252,1,0,1,0,2.292,-0.008,0,20.341,1.696,0,3,4,2,3.977,3.192,2,8.892,0,1,1
4.922,3.5578,0,0,3,0,3,35,0,3,4,0,3.45,1.258,10.152,6,1.042,1.144,0,1,0,1.195,1,0,0,0,2.309,0.005,0,20.579,1.768,0,3,4,2,3.865,3.042,2,8.639,0,0,1
4.86,3.3466,1,0,0,0,3,40,0,2,0,0,3.453,1.273,9.967,4,1.02,1.122,0,0,0,1.25,1,0,1,0,2.282,-0.008,0,0,1.634,0,3,0,0,3.932,2.374,0,8.641,0,1,1
4.845,3.1806,1,0,0,0,3,40,1,1,0,0,3.336,1.185,9.902,2,0.991,1.11,0,0,0,1.306,1,0,0,0,2.267,0.013,0,0,1.393,0,2,0,1,3.911,2.283,0,8.592,0,0,1
4.922,3.5441,0,0,5,0,3,41.2,0,2,7,0,3.486,1.258,10.152,4,1.05,1.137,0,1,0,1.254,1,0,0,0,2.309,0.005,0,20.471,1.768,0,2,5,2,3.88,3.292,3,8.746,0,0,1
4.732,3.3893,0,0,0,0,2,50,0,0,0,0,3.072,0.875,9.579,0,1.056,1.16,0,0,0,1.196,1,0,0,0,2.194,0.049,0,0,0.854,0,2,0,0,3.698,3.417,0,8.071,0,2,1
4.919,1.1387,0,0,2,0,4,41,0,4,8,0,4.322,0,11.129,0,0.998,1.125,0,0,0,1.204,6,0,0,0,2.399,0,0,0,5.538,0,2,8,0,3.731,1.919,2,9.366,0,0,1
5.299,1.7433,0,0,6,0,0,33.3,0,6,12,-1.781,3.969,0.61,10.903,12,1.044,1.146,0,0,0,1.126,4,0,0,0,2.505,0,0,37.083,1.91,0,0,3,0,3.801,2.643,3,9.054,0,0,1
5.22,2.6213,0,0,0,0,5,50,0,4,0,-0.406,3.753,0.875,10.66,9,1.035,1.104,0,0,0,1.281,6,0,0,0,2.492,0,0,11.173,1.341,0,2,0,0,4.015,2.469,0,8.955,0,0,1
5.016,2.3633,0,0,0,0,0,40.9,1,3,0,0.508,3.413,0.799,10.366,8,1.018,1.123,0,0,0,1.215,3,0,0,0,2.441,-0.002,0,22.148,1.197,2,0,0,0,3.707,2.681,0,8.396,0,0,1
6.294,7.4499,0,0,0,9,0,30.6,2,1,0,0,4.487,1.805,12.164,1,1.255,1.333,0,0,0,0.906,0,0,0,0,2.676,0,0,0,4.437,0,0,0,1,3.97,5.628,0,9.463,0,20,1
5.218,4.3575,1,0,0,0,0,29.1,4,3,0,0,3.851,2.646,10.565,7,0.979,1.142,0,0,0,1.2,0,0,0,0,2.264,0,0,12.174,4.797,0,0,0,1,4.412,2.149,0,9.174,0,0,1
4.377,2.8894,1,0,0,0,0,28.6,2,1,0,0,4.312,2.246,9.253,2,0.968,1.129,0,0,0,1.45,0,0,0,0,2.029,-0.02,0,11.241,3.316,0,0,0,0,10.355,2.055,0,14.025,0,0,1
4.732,3.1657,0,0,0,0,3,42.9,3,0,0,0,3.075,0.881,9.803,0,0.967,1.119,0,0,0,1.331,1,0,0,0,2.236,-0.023,0,0,0.95,0,0,0,0,3.69,1.889,0,8.082,0,0,1
4.517,2.6567,1,0,0,0,1,44.4,1,0,0,0,3.265,1.409,9.391,0,0.986,1.112,0,0,0,1.311,1,0,1,0,2.149,-0.024,0,0,2.036,0,0,0,0,3.622,2.086,0,8.37,0,1,1
4.732,3.2158,1,0,0,0,2,46.7,1,0,0,0,3.192,0.875,9.579,0,0.991,1.107,0,0,0,1.349,1,0,1,0,2.194,0.043,0,0,0.854,0,1,0,0,3.899,2.181,0,8.457,0,1,1
4.562,3.1061,1,0,0,0,2,46.7,1,0,0,0,3.192,0.875,9.54,0,0.991,1.107,0,0,0,1.346,1,0,1,0,2.17,0.043,0,0,1.14,0,1,0,0,3.869,2.181,0,8.454,0,1,1
4.77,3.0499,1,0,0,0,2,47.4,1,0,0,1.066,3.375,1.185,9.882,0,0.986,1.106,0,0,0,1.348,1,0,1,0,2.236,0.013,0,0,1.74,0,1,0,0,3.881,2.211,0,8.62,0,1,1
4.818,2.9372,0,0,1,0,1,38.5,2,0,2,0,3.249,1.523,9.801,0,0.973,1.131,0,0,0,1.251,1,0,0,0,2.236,-0.007,0,0,2.002,0,1,4,0,3.603,1.879,1,8.063,0,0,1
4.807,3.3506,2,0,1,0,3,42.9,0,0,2,0,3.453,0.881,9.833,0,1.029,1.117,0,0,0,1.332,1,0,1,0,2.246,-0.025,0,0,1.06,0,3,2,2,4.049,2.58,1,8.863,0,2,1
4.97,3.5327,3,0,1,0,4,42.9,0,0,2,0,3.653,0.861,10.06,0,1.052,1.113,0,0,0,1.348,1,0,1,0,2.307,0.014,0,0,0.962,0,4,2,2,4.103,2.7,1,9.148,0,3,1
5,2.595,0,1,6,0,2,48,0,1,8,0,3.647,0.781,10.242,2,1.003,1.115,0,0,0,1.29,2,0,0,0,2.327,0,0,10.782,2.451,0,2,6,0,3.728,2.356,2,8.668,0,0,1
4.993,2.2683,0,0,0,0,3,35.8,2,1,0,0,3.995,2.885,10.458,3,0.968,1.133,0,0,0,1.235,1,0,0,0,2.325,0,0,0,6.393,0,1,0,1,3.725,1.8,0,8.621,0,0,1
5.006,3.7881,0,0,2,0,3,35.3,0,5,4,0,3.591,1.23,10.309,10,1.101,1.145,0,2,0,1.185,1,0,0,0,2.338,-0.003,0,40.816,1.873,0,3,4,1,3.941,3.769,2,8.927,0,0,1
4.807,3.3157,1,0,0,0,3,43.8,1,1,0,0,3.297,0.881,9.833,3,1.012,1.113,0,0,0,1.295,1,0,1,0,2.246,-0.025,0,0,1.06,0,2,0,1,3.903,2.568,0,8.562,0,1,1
4.935,3.5332,3,0,0,0,4,46.2,0,1,0,0,3.66,0.861,10.06,2,1.073,1.099,0,0,0,1.333,1,0,1,0,2.303,0.015,0,0,1.047,0,4,0,1,4.119,2.9,0,9.154,0,3,1
4.935,3.5136,3,0,0,0,4,46.2,0,1,0,0,4.069,0.861,10.06,2,1.066,1.091,0,0,0,1.379,1,1,1,0,2.303,0.014,1,0,1.047,0,4,0,1,6.88,2.764,0,11.635,0,3,1
4.96,2.2721,2,0,0,0,2,41.7,1,2,0,0,4.413,0.945,10.234,4,1.017,1.108,0,0,0,1.308,2,1,0,0,2.327,-0.001,1,0,2.814,0,1,0,0,7.065,2.107,0,12.279,0,2,1
4.804,1.7705,0,0,6,0,2,50,0,4,6,-0.224,4.203,0.465,10.828,12,1.02,1.108,0,0,0,1.269,3,0,0,0,2.283,0,0,23.61,6.12,0,0,6,0,3.741,2.5,2,9.265,0,0,1
5.427,2.3997,0,0,0,2,2,42.9,4,2,0,0,3.875,0.68,11.012,10,0.985,1.119,0,0,0,1.261,2,0,0,0,2.381,0,0,0,4.151,0,0,0,0,3.702,2.042,0,8.847,0,0,1
4.499,2.3714,0,0,0,0,0,40,0,0,0,0,2.924,1.125,9.311,0,0.965,1.125,0,0,0,1.266,1,0,0,0,2.136,0.039,0,0,1.481,1,0,0,0,3.304,1.854,0,7.542,0,0,1
4.958,2.4699,0,0,0,0,0,32.3,3,1,0,0,3.186,1.16,10.099,3,0.973,1.141,0,0,0,1.202,1,0,0,0,2.303,-0.006,0,0,1.602,2,0,0,1,3.371,1.985,0,7.729,0,0,1
5.338,2.2854,1,0,0,0,9,42.9,6,4,0,0,4.322,0.662,11.258,15,0.994,1.114,0,0,0,1.311,3,0,0,0,2.407,0,0,13.723,2.977,0,3,0,0,4.443,2.183,0,9.741,0,0,1
5.077,2.4109,0,0,0,0,4,47.1,3,0,0,0,3.66,0.703,10.481,0,0.969,1.11,0,0,0,1.324,2,0,0,0,2.366,0,0,0,2.693,0,0,0,0,3.76,1.875,0,8.68,0,0,1
